,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
113,GO_Biological_Process_2023,Response To UV-A (GO:0070141),2/13,0.009057251856518,0.1263289737204778,0,0,16.114145943742358,75.80399666624278,MME;CCND1
114,GO_Biological_Process_2023,Regulation Of Cellular Ketone Metabolic Process (GO:0010565),2/13,0.009057251856518,0.1263289737204778,0,0,16.114145943742358,75.80399666624278,PDK4;CES1
115,GO_Biological_Process_2023,Sterol Homeostasis (GO:0055092),4/73,0.0092666516865914,0.1270402504725869,0,0,5.16912584431766,24.19840024136008,DGAT2;AKR1C1;LRP5;CES1
116,GO_Biological_Process_2023,Protein Tetramerization (GO:0051262),4/73,0.0092666516865914,0.1270402504725869,0,0,5.16912584431766,24.19840024136008,ME1;CLU;GLS;ALDH9A1
117,GO_Biological_Process_2023,Protein Stabilization (GO:0050821),7/208,0.0093608272112515,0.1272437868376909,0,0,3.126979779999087,14.606815538397464,RPL11;HIP1R;FLNA;PIK3R1;CLU;NOP53;HSPA1A
118,GO_Biological_Process_2023,Regulation Of Fat Cell Differentiation (GO:0045598),4/75,0.0101704048256234,0.1332609347688962,0,0,5.023006819195717,23.046927892658054,YAP1;SFRP2;LEP;LRP5
119,GO_Biological_Process_2023,Regulation Of Stress Fiber Assembly (GO:0051492),4/75,0.0101704048256234,0.1332609347688962,0,0,5.023006819195717,23.046927892658054,LIMCH1;CCN2;PIK3R1;RAPGEF3
120,GO_Biological_Process_2023,Cyclic-Nucleotide-Mediated Signaling (GO:0019935),3/40,0.0102188871425026,0.1332609347688962,0,0,7.20891161431702,33.042173191151754,PDE2A;RAPGEF3;AQP1
121,GO_Biological_Process_2023,Endothelial Cell Migration (GO:0043542),3/40,0.0102188871425026,0.1332609347688962,0,0,7.20891161431702,33.042173191151754,MYH9;FSTL1;LOXL2
122,GO_Biological_Process_2023,Positive Regulation Of Monoatomic Ion Transport (GO:0043270),3/40,0.0102188871425026,0.1332609347688962,0,0,7.20891161431702,33.042173191151754,KIF5B;FHL1;SCN4B
123,GO_Biological_Process_2023,Regulation Of Extracellular Matrix Disassembly (GO:0010715),2/14,0.0104890292346004,0.1335270070817394,0,0,14.770553064275038,67.31569374910849,CST3;DDR2
124,GO_Biological_Process_2023,Aorta Development (GO:0035904),2/14,0.0104890292346004,0.1335270070817394,0,0,14.770553064275038,67.31569374910849,PDE2A;APLNR
125,GO_Biological_Process_2023,"Maturation Of LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)",2/14,0.0104890292346004,0.1335270070817394,0,0,14.770553064275038,67.31569374910849,RPL35;RPL7
126,GO_Biological_Process_2023,Positive Regulation Of Angiogenesis (GO:0045766),5/119,0.0111782488917149,0.1411804033252811,0,0,3.919657097288676,17.614098041293772,SFRP2;APLNR;ANGPTL4;RAPGEF3;AQP1
128,GO_Biological_Process_2023,Keratinocyte Differentiation (GO:0030216),3/42,0.011680846945608,0.1452409186105064,0,0,6.838530838530838,30.43012729378716,ASAH1;AKR1C3;TXNIP
127,GO_Biological_Process_2023,Branching Morphogenesis Of An Epithelial Tube (GO:0048754),3/42,0.011680846945608,0.1452409186105064,0,0,6.838530838530838,30.43012729378716,SFRP2;COL4A1;LRP5
129,GO_Biological_Process_2023,Sphingolipid Catabolic Process (GO:0030149),2/15,0.0120137396210053,0.1453754594721065,0,0,13.633666781648843,60.28404324796122,ASAH1;ENPP2
130,GO_Biological_Process_2023,Positive Regulation Of Muscle Cell Differentiation (GO:0051149),2/15,0.0120137396210053,0.1453754594721065,0,0,13.633666781648843,60.28404324796122,OLFM2;LAMC1
131,GO_Biological_Process_2023,Regulation Of Carbohydrate Metabolic Process (GO:0006109),2/15,0.0120137396210053,0.1453754594721065,0,0,13.633666781648843,60.28404324796122,SCARB2;PDK4
132,GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),4/79,0.012144832649166,0.1453754594721065,0,0,4.754147812971342,20.96983999316704,CDKN2B;CDKN2C;CCNI;CCND1
133,GO_Biological_Process_2023,Negative Regulation Of Cellular Component Organization (GO:0051129),4/79,0.012144832649166,0.1453754594721065,0,0,4.754147812971342,20.96983999316704,CLU;NOP53;RAPGEF3;HSPA1A
134,GO_Biological_Process_2023,Fatty Acid Metabolic Process (GO:0006631),5/122,0.0123512401938179,0.1458184781537622,0,0,3.8185703185703184,16.778793399032995,ACLY;GPAM;ACOX1;FASN;CES1
135,GO_Biological_Process_2023,Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518),3/43,0.0124545707650033,0.1458184781537622,0,0,6.66722972972973,29.24025336561489,YAP1;PMEPA1;PLPP1
136,GO_Biological_Process_2023,Positive Regulation Of Stress Fiber Assembly (GO:0051496),3/43,0.0124545707650033,0.1458184781537622,0,0,6.66722972972973,29.24025336561489,LIMCH1;CCN2;RAPGEF3
144,GO_Biological_Process_2023,Membrane Depolarization During Cardiac Muscle Cell Action Potential (GO:0086012),2/16,0.0136291300140647,0.1497337297435611,0,0,12.659192825112108,54.37814338232648,CACNA2D1;SCN4B
143,GO_Biological_Process_2023,Reverse Cholesterol Transport (GO:0043691),2/16,0.0136291300140647,0.1497337297435611,0,0,12.659192825112108,54.37814338232648,CLU;CES1
145,GO_Biological_Process_2023,Negative Regulation Of Amyloid-Beta Formation (GO:1902430),2/16,0.0136291300140647,0.1497337297435611,0,0,12.659192825112108,54.37814338232648,NTRK2;CLU
142,GO_Biological_Process_2023,Retinal Metabolic Process (GO:0042574),2/16,0.0136291300140647,0.1497337297435611,0,0,12.659192825112108,54.37814338232648,AKR1C1;AKR1C3
141,GO_Biological_Process_2023,Response To UV-B (GO:0010224),2/16,0.0136291300140647,0.1497337297435611,0,0,12.659192825112108,54.37814338232648,MME;MAP3K20
140,GO_Biological_Process_2023,Regulation Of Steroid Biosynthetic Process (GO:0050810),2/16,0.0136291300140647,0.1497337297435611,0,0,12.659192825112108,54.37814338232648,ASAH1;CES1
139,GO_Biological_Process_2023,Regulation Of Cell-Substrate Adhesion (GO:0010810),3/44,0.0132570106835071,0.1497337297435611,0,0,6.5042847725774555,28.11951098090852,ECM2;CCDC80;FBLN2
138,GO_Biological_Process_2023,Positive Regulation Of Osteoblast Differentiation (GO:0045669),3/44,0.0132570106835071,0.1497337297435611,0,0,6.5042847725774555,28.11951098090852,YAP1;LRP5;DDR2
137,GO_Biological_Process_2023,Positive Regulation Of Nucleocytoplasmic Transport (GO:0046824),3/44,0.0132570106835071,0.1497337297435611,0,0,6.5042847725774555,28.11951098090852,FLNA;PIK3R1;RAPGEF3
146,GO_Biological_Process_2023,Triglyceride Metabolic Process (GO:0006641),3/45,0.0140883103789375,0.1532146179873628,0,0,6.349099099099099,27.06246270744963,LPGAT1;DGAT2;GPAM
147,GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),9/336,0.0141370096397317,0.1532146179873628,0,0,2.4780835881753314,10.554056705955844,YAP1;SFRP2;IGFBP5;APLNR;ATP2B4;RPL13A;CD46;RPS13;HSPA1A
148,GO_Biological_Process_2023,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),4/83,0.0143493520133734,0.1544722189896041,0,0,4.512515035225385,19.151341662889884,CACNA2D1;ATP2B4;FLNA;CLU
149,GO_Biological_Process_2023,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),3/46,0.0149485969436515,0.1586716738314802,0,0,6.2011313639220615,26.064209846034313,PER1;LEP;APOD
150,GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),8/283,0.0150828921482659,0.1586716738314802,0,0,2.6141600335148723,10.964294713904444,YAP1;SFRP2;MMD;LRP5;CCN2;LAMC1;DDR2;LOXL2
151,GO_Biological_Process_2023,Androgen Receptor Signaling Pathway (GO:0030521),2/17,0.0153329859375806,0.1586716738314802,0,0,11.814648729446937,49.35863487869172,PMEPA1;PLPP1
152,GO_Biological_Process_2023,cGMP-mediated Signaling (GO:0019934),2/17,0.0153329859375806,0.1586716738314802,0,0,11.814648729446937,49.35863487869172,PDE2A;AQP1
153,GO_Biological_Process_2023,Nicotinamide Nucleotide Metabolic Process (GO:0046496),2/17,0.0153329859375806,0.1586716738314802,0,0,11.814648729446937,49.35863487869172,IDH1;ME1
154,GO_Biological_Process_2023,Positive Regulation By Host Of Viral Process (GO:0044794),2/17,0.0153329859375806,0.1586716738314802,0,0,11.814648729446937,49.35863487869172,EEF1A1;CAV2
155,GO_Biological_Process_2023,Positive Regulation Of Amide Metabolic Process (GO:0034250),4/85,0.0155404840877768,0.1597880543384238,0,0,4.400648008491146,18.325648353327608,RPS4X;NPM1;RPL26;CLU
156,GO_Biological_Process_2023,Insulin Receptor Signaling Pathway (GO:0008286),3/47,0.015837981349104,0.1618096948023112,0,0,6.059889434889435,25.120328374785664,CAV2;PDK4;PIK3R1
157,GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),10/406,0.017008356786564,0.1685000119126427,0,0,2.276133427296218,9.273082482087188,GNG2;IGFBP5;PDE2A;NEK7;PDK4;AKR1C3;ATP2B4;CLU;RAPGEF3;AQP1
158,GO_Biological_Process_2023,Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028),2/18,0.0171231308863845,0.1685000119126427,0,0,11.07567264573991,45.048360754547126,HIP1R;HSPA1A
159,GO_Biological_Process_2023,Cardiac Muscle Cell Contraction (GO:0086003),2/18,0.0171231308863845,0.1685000119126427,0,0,11.07567264573991,45.048360754547126,CACNA2D1;SCN4B
160,GO_Biological_Process_2023,Regulation Of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307),2/18,0.0171231308863845,0.1685000119126427,0,0,11.07567264573991,45.048360754547126,CACNA2D1;SCN4B
161,GO_Biological_Process_2023,Energy Reserve Metabolic Process (GO:0006112),2/18,0.0171231308863845,0.1685000119126427,0,0,11.07567264573991,45.048360754547126,UGP2;LEP
162,GO_Biological_Process_2023,Negative Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902992),2/18,0.0171231308863845,0.1685000119126427,0,0,11.07567264573991,45.048360754547126,NTRK2;CLU
163,GO_Biological_Process_2023,Positive Regulation Of Nervous System Development (GO:0051962),3/49,0.0177044096004397,0.1731577621896665,0,0,5.795828437132785,23.380033093939304,MME;SERPINF1;NAP1L1
164,GO_Biological_Process_2023,Cellular Response To Chemical Stress (GO:0062197),4/89,0.0181051145856458,0.1760036593659148,0,0,4.192706947032207,16.819298863255973,VKORC1L1;PRDX2;NQO1;HSPA1A
172,GO_Biological_Process_2023,Sphingosine Metabolic Process (GO:0006670),2/19,0.0189974257400324,0.1761379820058496,0,0,10.423634924821949,41.31357456740363,ASAH1;PLPP1
171,GO_Biological_Process_2023,Response To Fatty Acid (GO:0070542),2/19,0.0189974257400324,0.1761379820058496,0,0,10.423634924821949,41.31357456740363,SCD;PDK4
170,GO_Biological_Process_2023,Cellular Response To Catecholamine Stimulus (GO:0071870),2/19,0.0189974257400324,0.1761379820058496,0,0,10.423634924821949,41.31357456740363,GNG2;ATP2B4
169,GO_Biological_Process_2023,NADP Metabolic Process (GO:0006739),2/19,0.0189974257400324,0.1761379820058496,0,0,10.423634924821949,41.31357456740363,IDH1;ME1
165,GO_Biological_Process_2023,Dicarboxylic Acid Metabolic Process (GO:0043648),3/50,0.0186815987482381,0.1761379820058496,0,0,5.672225416906268,22.576683856024196,ACLY;IDH1;ME1
167,GO_Biological_Process_2023,Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730),4/90,0.0187848754083023,0.1761379820058496,0,0,4.143744080816584,16.470152992624936,SFRP2;ENPP2;PTPN11;THBS4
166,GO_Biological_Process_2023,Positive Regulation Of Cell Death (GO:0010942),3/50,0.0186815987482381,0.1761379820058496,0,0,5.672225416906268,22.576683856024196,HEBP2;MAP3K20;CLU
168,GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),12/537,0.0188738847525821,0.1761379820058496,0,0,2.0657276995305165,8.200889537471296,CD164;NPM1;CDKN2B;SFRP2;CDKN2C;FHL1;MYH9;TXNIP;CCN2;CLU;PLPP1;HSPA1A
173,GO_Biological_Process_2023,Cholesterol Transport (GO:0030301),3/51,0.0196881771891526,0.1794308875647779,0,0,5.5537725225225225,21.81375763790276,AKR1C1;CLU;CES1
174,GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377),3/51,0.0196881771891526,0.1794308875647779,0,0,5.5537725225225225,21.81375763790276,KIF5B;ATP2B4;PIK3R1
175,GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Plasma Membrane (GO:1903078),3/51,0.0196881771891526,0.1794308875647779,0,0,5.5537725225225225,21.81375763790276,KIF5B;ATP2B4;PIK3R1
176,GO_Biological_Process_2023,Axonogenesis (GO:0007409),6/188,0.019825096366776,0.1796579354367726,0,0,2.9494204425711277,11.564107286653227,NOTCH3;SEMA3C;KIF5B;MAP1B;SOS1;S100B
185,GO_Biological_Process_2023,Phosphatidylglycerol Metabolic Process (GO:0046471),2/20,0.0209537682077122,0.1806980871245722,0,0,9.844045839561534,38.05153687263902,LPGAT1;GPAM
184,GO_Biological_Process_2023,Negative Regulation Of Phosphate Metabolic Process (GO:0045936),2/20,0.0209537682077122,0.1806980871245722,0,0,9.844045839561534,38.05153687263902,CDKN2B;CDKN2C
183,GO_Biological_Process_2023,Maturation Of LSU-rRNA (GO:0000470),2/20,0.0209537682077122,0.1806980871245722,0,0,9.844045839561534,38.05153687263902,RPL35;RPL7
182,GO_Biological_Process_2023,Hydrogen Peroxide Catabolic Process (GO:0042744),2/20,0.0209537682077122,0.1806980871245722,0,0,9.844045839561534,38.05153687263902,PRDX2;GPX3
179,GO_Biological_Process_2023,Cellular Response To Ionizing Radiation (GO:0071479),3/52,0.0207241818174595,0.1806980871245722,0,0,5.44015444015444,21.088508749089105,YAP1;MAP3K20;RPL26
180,GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),4/93,0.0209183204965889,0.1806980871245722,0,0,4.003457216940363,15.481889207880078,NTRK2;IGFBP5;RPL13A;CLU
178,GO_Biological_Process_2023,Adenylate Cyclase-Inhibiting G Protein-Coupled Receptor Signaling Pathway (GO:0007193),3/52,0.0207241818174595,0.1806980871245722,0,0,5.44015444015444,21.088508749089105,PDE2A;NPY1R;FLNA
177,GO_Biological_Process_2023,Positive Regulation Of Neuron Projection Development (GO:0010976),4/92,0.0201913906096167,0.1806980871245722,0,0,4.049156725627314,15.801829962757951,SCARB2;NTRK2;VLDLR;DDR2
181,GO_Biological_Process_2023,Endothelial Cell Development (GO:0001885),2/20,0.0209537682077122,0.1806980871245722,0,0,9.844045839561534,38.05153687263902,PDE2A;RAPGEF3
186,GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),7/245,0.0212145187942039,0.1819683858069689,0,0,2.6358607663248788,10.1561546799601,SFRP2;RPS6;HIP1R;MAP3K20;HTRA1;CLU;PHLDA3
187,GO_Biological_Process_2023,Sphingolipid Metabolic Process (GO:0006665),4/94,0.0216611423471585,0.18481102300448,0,0,3.9587732528909,15.17095059990069,ENPP2;SERINC1;PLPP1;ST6GALNAC6
188,GO_Biological_Process_2023,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),3/53,0.021789635961628,0.1849236829759336,0,0,5.331081081081081,20.398426623406262,CST3;DHCR24;AQP1
193,GO_Biological_Process_2023,Innate Immune Response In Mucosa (GO:0002227),2/21,0.0229900922907966,0.1891082463304504,0,0,9.325466131696956,35.182110779620515,FAU;RPL39
194,GO_Biological_Process_2023,Positive Regulation Of Signal Transduction By P53 Class Mediator (GO:1901798),2/21,0.0229900922907966,0.1891082463304504,0,0,9.325466131696956,35.182110779620515,RPS20;RPL37
192,GO_Biological_Process_2023,Chaperone-Mediated Protein Complex Assembly (GO:0051131),2/21,0.0229900922907966,0.1891082463304504,0,0,9.325466131696956,35.182110779620515,CLU;HSPA1A
189,GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),9/364,0.0224716341187961,0.1891082463304504,0,0,2.279342723004695,8.651248657988994,YAP1;ACTA2;NTRK2;RPL11;PDE2A;CD46;CLU;SLC38A2;HSPA1A
190,GO_Biological_Process_2023,Epidermal Cell Differentiation (GO:0009913),3/54,0.0228845497804995,0.1891082463304504,0,0,5.2262851086380495,19.74121161079735,ASAH1;AKR1C3;TXNIP
191,GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),5/143,0.0229458467137234,0.1891082463304504,0,0,3.2340250329380766,12.207210168788334,NTRK2;NEK7;SERINC1;RPS2;DDR2
195,GO_Biological_Process_2023,Monocarboxylic Acid Metabolic Process (GO:0032787),4/97,0.0239857193678311,0.1954838006635722,0,0,3.8304870335230863,14.288852956960165,GPAM;FASN;AKR1C1;ME1
196,GO_Biological_Process_2023,Ceramide Metabolic Process (GO:0006672),3/55,0.0240089206550646,0.1954838006635722,0,0,5.125519750519751,19.114753667752247,ASAH1;PLPP1;ST6GALNAC6
197,GO_Biological_Process_2023,Cytoskeleton-Dependent Intracellular Transport (GO:0030705),2/22,0.025104367716097,0.2013370290830984,0,0,8.858744394618833,32.64193449153189,TUBA1B;TUBB2A
198,GO_Biological_Process_2023,Modulation By Host Of Viral Process (GO:0044788),2/22,0.025104367716097,0.2013370290830984,0,0,8.858744394618833,32.64193449153189,CAV2;FASN
199,GO_Biological_Process_2023,Natural Killer Cell Mediated Immunity (GO:0002228),2/22,0.025104367716097,0.2013370290830984,0,0,8.858744394618833,32.64193449153189,TUBB2A;KIF5B
201,GO_Biological_Process_2023,Antimicrobial Humoral Response (GO:0019730),4/100,0.0264558956010552,0.2090406726309983,0,0,3.710218702865762,13.476539274667145,RPL30;FAU;CXCL14;RPL39
202,GO_Biological_Process_2023,Response To UV (GO:0009411),4/100,0.0264558956010552,0.2090406726309983,0,0,3.710218702865762,13.476539274667145,NPM1;CCND1;RPL26;AQP1
200,GO_Biological_Process_2023,Organic Substance Transport (GO:0071702),6/201,0.0264502128266556,0.2090406726309983,0,0,2.750965929048121,9.9928591830637,CACNA2D1;TXNIP;MYH9;CLU;TPT1;AQP1
203,GO_Biological_Process_2023,Regulation Of Extracellular Matrix Organization (GO:1903053),2/23,0.0272945994138449,0.2115001809652527,0,0,8.436472346786248,30.380297271520178,LAMC1;DDR2
204,GO_Biological_Process_2023,Artery Development (GO:0060840),2/23,0.0272945994138449,0.2115001809652527,0,0,8.436472346786248,30.380297271520178,PDE2A;APLNR
205,GO_Biological_Process_2023,Cellular Lipid Catabolic Process (GO:0044242),2/23,0.0272945994138449,0.2115001809652527,0,0,8.436472346786248,30.380297271520178,ACOX1;ENPP2
206,GO_Biological_Process_2023,Diacylglycerol Metabolic Process (GO:0046339),2/23,0.0272945994138449,0.2115001809652527,0,0,8.436472346786248,30.380297271520178,DGAT2;GPAM
207,GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),5/150,0.027476839576077,0.2115021017509655,0,0,3.0768025078369905,11.059295321637268,RPS27;RPL10;RPL11;RPL23A;NOP53
208,GO_Biological_Process_2023,Muscle Organ Development (GO:0007517),3/58,0.0275585656271519,0.2115021017509655,0,0,4.8452088452088455,17.401285962333745,TAGLN;FHL1;UTRN
214,GO_Biological_Process_2023,Mononuclear Cell Differentiation (GO:1903131),2/24,0.0295588269906096,0.2184901313038611,0,0,8.052588666938442,28.35616723289569,MYH9;CLU
215,GO_Biological_Process_2023,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),2/24,0.0295588269906096,0.2184901313038611,0,0,8.052588666938442,28.35616723289569,TUBB2A;KIF5B
213,GO_Biological_Process_2023,Fat-Soluble Vitamin Metabolic Process (GO:0006775),2/24,0.0295588269906096,0.2184901313038611,0,0,8.052588666938442,28.35616723289569,NQO1;VKORC1L1
216,GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751),2/24,0.0295588269906096,0.2184901313038611,0,0,8.052588666938442,28.35616723289569,NPM1;CCND1
211,GO_Biological_Process_2023,Regulation Of Supramolecular Fiber Organization (GO:1902903),2/24,0.0295588269906096,0.2184901313038611,0,0,8.052588666938442,28.35616723289569,MAP1B;AEBP1
210,GO_Biological_Process_2023,Amyloid Fibril Formation (GO:1990000),2/24,0.0295588269906096,0.2184901313038611,0,0,8.052588666938442,28.35616723289569,FUS;HNRNPA1
209,GO_Biological_Process_2023,Regulation Of Cell Death (GO:0010941),3/59,0.0288004960629543,0.2184901313038611,0,0,4.758445945945946,16.87993350434813,DHCR24;CCN2;CLU
212,GO_Biological_Process_2023,Response To Copper Ion (GO:0046688),2/24,0.0295588269906096,0.2184901313038611,0,0,8.052588666938442,28.35616723289569,AQP1;LOXL2
217,GO_Biological_Process_2023,Negative Regulation Of Cell Differentiation (GO:0045596),6/207,0.0299510136906258,0.2203735135768985,0,0,2.668029714441491,9.35996079050303,YAP1;SFRP2;COL5A1;COL5A2;LRP5;PTPN11
218,GO_Biological_Process_2023,Epithelium Development (GO:0060429),5/154,0.0303041858647078,0.2219539457853489,0,0,2.99359365466748,10.467008695369971,TAGLN;AKR1C1;AKR1C2;ALDOC;CES1
219,GO_Biological_Process_2023,Regulation Of Chondrocyte Differentiation (GO:0032330),2/25,0.0318951241986819,0.2273767965097148,0,0,7.70208617664262,26.536013889110592,PTPN11;LOXL2
220,GO_Biological_Process_2023,Cellular Response To Steroid Hormone Stimulus (GO:0071383),2/25,0.0318951241986819,0.2273767965097148,0,0,7.70208617664262,26.536013889110592,AKR1C3;HSPA1A
221,GO_Biological_Process_2023,"Wound Healing, Spreading Of Cells (GO:0044319)",2/25,0.0318951241986819,0.2273767965097148,0,0,7.70208617664262,26.536013889110592,COL5A1;FLNA
222,GO_Biological_Process_2023,Negative Regulation Of Response To Endoplasmic Reticulum Stress (GO:1903573),2/25,0.0318951241986819,0.2273767965097148,0,0,7.70208617664262,26.536013889110592,CLU;HSPA1A
223,GO_Biological_Process_2023,Positive Regulation Of Glucose Import (GO:0046326),2/25,0.0318951241986819,0.2273767965097148,0,0,7.70208617664262,26.536013889110592,PTPN11;PIK3R1
224,GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Reorganization (GO:2000249),2/25,0.0318951241986819,0.2273767965097148,0,0,7.70208617664262,26.536013889110592,CLU;RAPGEF3
231,GO_Biological_Process_2023,Regulation Of Actin Filament Bundle Assembly (GO:0032231),2/26,0.0343015984280023,0.2371541546487746,0,0,7.380792227204784,24.892189171200208,SYNPO;SHANK3
230,GO_Biological_Process_2023,Protein Targeting To Lysosome (GO:0006622),2/26,0.0343015984280023,0.2371541546487746,0,0,7.380792227204784,24.892189171200208,SCARB2;CLU
