term_id,term_name,methods_significant,methods_total,clusterprofiler_pvalue,clusterprofiler_qvalue,clusterprofiler_p_adjust,clusterprofiler_fold_enrichment,clusterprofiler_gene_count,clusterprofiler_significant,gprofiler2_pvalue,gprofiler2_significant,gprofiler2_term_size,gprofiler2_intersection_size,gprofiler2_precision,gprofiler2_recall,topgo_pvalue,topgo_pvalue_raw,topgo_significant_flag,topgo_annotated,topgo_significant,topgo_expected,gseapy_pvalue,gseapy_adjusted_pvalue,gseapy_significant,gseapy_odds_ratio,gseapy_combined_score,gseapy_overlap,clusterprofiler_gene_ids,gseapy_genes
GO:0006066,alcohol metabolic process,3,3,1.47807794166577e-06,0.0003984586956427,0.0004688463230963,3.98490476665337,17.0,True,0.0005485012027696,True,362.0,17.0,0.0776255707762557,0.0469613259668508,1.5e-06,1.5e-06,True,368.0,17.0,4.27,,,,,,,RETSAT/DGAT2/PLPP1/ASAH1/DHCR24/DHDDS/ACLY/RDH5/IDH1/VLDLR/AKR1C2/LRP5/LEP/AKR1C1/AKR1C3/ADH1B/CES1,
GO:0008284,positive regulation of cell population proliferation,3,3,,,,,,,0.0004650469393838,True,954.0,29.0,0.132420091324201,0.030398322851153,4.3e-06,4.3e-06,True,992.0,29.0,11.5,0.0003962019606243,0.0192578165103484,True,2.946733821733822,23.083494211770763,15/483,,YAP1;NTRK2;NPM1;RPS6;LRP5;AKR1C3;AKR1C2;NAP1L1;LAMC1;S100B;AQP1;RPS4X;SFRP2;RPS15A;DDR2
GO:0048771,tissue remodeling,3,3,1.5444445819626e-05,0.0026021859042146,0.0030618613837408,4.94206326452599,11.0,True,0.0061636578493229,True,180.0,11.0,0.0502283105022831,0.0611111111111111,1.5e-05,1.5e-05,True,192.0,11.0,2.23,,,,,,,PDK4/SEMA3C/TF/CST3/THBS4/NPR3/IGFBP5/LRP5/DDR2/LEP/FLNA,
GO:0042981,regulation of apoptotic process,3,3,,,,,,,0.0024111165046789,True,1462.0,36.0,0.164383561643836,0.0246238030095759,3.9e-05,3.9e-05,True,1539.0,36.0,17.84,5.031167494758221e-05,0.0038594366351914,True,2.873172514619883,28.436573906803083,21/705,,NPM1;RPL10;RPS6;HIP1R;HTRA1;DHCR24;RPS3A;PIK3R1;FSTL1;CLU;CIDEC;AQP1;PRDX2;SFRP2;MAP3K20;FLNA;ANGPTL4;NOP53;TPT1;HSPA1A;PHLDA3
GO:0030855,epithelial cell differentiation,3,3,,,,,,,0.0237622972400464,True,746.0,22.0,0.100456621004566,0.0294906166219839,8.2e-05,8.2e-05,True,763.0,22.0,8.85,0.0007454257080852,0.0323152117775346,True,5.047706422018349,36.35133583862779,7/132,,YAP1;TAGLN;AKR1C1;AKR1C2;ALDOC;FSTL1;CES1
GO:0031589,cell-substrate adhesion,3,3,8.6217526261608e-05,0.0110364739446463,0.0129860642658326,3.34532008437317,14.0,True,0.0106143300260713,True,356.0,15.0,0.0684931506849315,0.0421348314606742,8.6e-05,8.6e-05,True,361.0,14.0,4.18,,,,,,,LIMCH1/LIMS2/CCDC80/ECM2/CCN2/CD63/LAMC1/PIK3R1/UTRN/FBLN2/COL3A1/APOD/FLNA/EGFL6,
GO:0043066,negative regulation of apoptotic process,3,3,,,,,,,0.0304779478845975,True,874.0,24.0,0.10958904109589,0.0274599542334096,0.00019,0.00019,True,925.0,24.0,10.72,0.0001197449419277,0.007682835474085,True,3.172105057806436,28.644573579403023,16/482,,YAP1;NTRK2;NPM1;RPL10;DHCR24;RPS3A;PIK3R1;FSTL1;CLU;AQP1;PRDX2;PDK4;FLNA;ANGPTL4;TPT1;HSPA1A
GO:0016053,organic acid biosynthetic process,3,3,0.0001625442020053,0.0173372556399581,0.020399877448438,3.32759371682139,13.0,True,0.31013494146271,True,323.0,12.0,0.0547945205479452,0.0371517027863777,0.00016,0.00016,True,337.0,13.0,3.91,,,,,,,PDK4/ATP2B4/SCD/GLS/LPGAT1/ACLY/CSAD/PLOD2/FASN/UGP2/LPL/AKR1C3/CES1,
GO:0030647,aminoglycoside antibiotic metabolic process,3,3,0.000173643345242,0.0173372556399581,0.020399877448438,25.8784403669725,3.0,True,0.253443230399986,True,10.0,3.0,0.0136986301369863,0.3,0.00017,0.00017,True,10.0,3.0,0.12,,,,,,,AKR1C2/AKR1C1/AKR1C3,
GO:0044598,doxorubicin metabolic process,3,3,0.000173643345242,0.0173372556399581,0.020399877448438,25.8784403669725,3.0,True,0.253443230399986,True,10.0,3.0,0.0136986301369863,0.3,0.00017,0.00017,True,10.0,3.0,0.12,,,,,,,AKR1C2/AKR1C1/AKR1C3,
GO:0030638,polyketide metabolic process,3,3,0.000173643345242,0.0173372556399581,0.020399877448438,25.8784403669725,3.0,True,0.253443230399986,True,10.0,3.0,0.0136986301369863,0.3,0.00017,0.00017,True,10.0,3.0,0.12,,,,,,,AKR1C2/AKR1C1/AKR1C3,
GO:0050673,epithelial cell proliferation,3,3,0.0001917858445304,0.0183490449775513,0.0215903991157177,2.82824484884945,16.0,True,0.0334707354651118,True,441.0,16.0,0.0730593607305936,0.036281179138322,0.00019,0.00019,True,488.0,16.0,5.66,,,,,,,TNMD/LIMS2/CAV2/CCND1/SPARC/THBS4/IGFBP5/NRP2/SERPINF1/LOXL2/APLNR/LAMC1/YAP1/SFRP2/CDKN2B/LEP,
GO:0034308,primary alcohol metabolic process,3,3,0.0001973901558498,0.0183490449775513,0.0215903991157177,5.86242985659571,7.0,True,0.205343206149278,True,103.0,7.0,0.0319634703196347,0.0679611650485437,0.0002,0.00020,True,103.0,7.0,1.19,,,,,,,RETSAT/DGAT2/RDH5/AKR1C2/AKR1C1/AKR1C3/ADH1B,
GO:0048008,platelet-derived growth factor receptor signaling pathway,3,3,0.0002357865597491,0.0205042234131642,0.024126289274982,5.69651203046564,7.0,True,0.631332482619593,True,57.0,5.0,0.0228310502283105,0.087719298245614,0.00024,0.00024,True,106.0,7.0,1.23,,,,,,,LOX/HIP1R/NTRK2/DDR2/PTPN11/APOD/TXNIP,
GO:0055088,lipid homeostasis,3,3,0.0003292986458258,0.0219386076463095,0.0258140571188556,4.17394199467298,9.0,True,0.132116598202569,True,167.0,9.0,0.0410958904109589,0.0538922155688623,0.00033,0.00033,True,186.0,9.0,2.16,,,,,,,DGAT2/GPAM/ACOX1/LRP5/ANGPTL4/FABP4/LPL/AKR1C1/CES1,
GO:0042572,retinol metabolic process,3,3,0.0003336621506535,0.0219386076463095,0.0258140571188556,8.29437191249118,5.0,True,0.447528104899578,True,53.0,5.0,0.0228310502283105,0.0943396226415094,0.00033,0.00033,True,52.0,5.0,0.6,,,,,,,RETSAT/DGAT2/RDH5/AKR1C3/ADH1B,
GO:0043069,negative regulation of programmed cell death,3,3,,,,,,,0.0535637979287895,True,905.0,24.0,0.10958904109589,0.0265193370165746,0.00033,0.00033,True,959.0,24.0,11.12,0.0013288184802375,0.0453494647298075,True,2.9628611779075538,19.62440758519678,12/381,,PRDX2;NPM1;RPL10;FLNA;DHCR24;RPS3A;PIK3R1;ANGPTL4;FSTL1;TPT1;HSPA1A;AQP1
GO:0043269,regulation of monoatomic ion transport,3,3,0.000422076263668,0.0270911606830541,0.0318768073417865,2.74136020836573,15.0,True,0.169036557332424,True,452.0,15.0,0.0684931506849315,0.0331858407079646,0.00042,0.00042,True,472.0,15.0,5.47,,,,,,,FHL1/ATP2B4/MAOB/TF/APLNR/CD63/CALM2/UTRN/CACNA2D1/KIF5B/LEP/SCN4B/PER1/FLNA/ASPH,
GO:0046685,response to arsenic-containing substance,3,3,0.0004897315419495,0.0300048439936066,0.0353051920696346,10.7826834862385,4.0,True,0.577861092606045,True,31.0,4.0,0.0182648401826484,0.129032258064516,0.00049,0.00049,True,32.0,4.0,0.37,,,,,,,SERPINF1/SLC38A2/HNRNPA1/ALAD,
GO:0042445,hormone metabolic process,3,3,0.0005095926164185,0.030527875804632,0.0359206173173284,3.59422782874618,10.0,True,0.504479135078423,True,244.0,10.0,0.045662100456621,0.040983606557377,0.00051,0.00051,True,240.0,10.0,2.78,,,,,,,RETSAT/DGAT2/RDH5/AKR1C2/LEP/PTPN11/AKR1C1/AKR1C3/MME/ADH1B,
GO:0006720,isoprenoid metabolic process,3,3,0.0005546027245732,0.0312722535572418,0.0367964892110084,4.94942848548654,7.0,True,0.558917924581798,True,121.0,7.0,0.0319634703196347,0.0578512396694215,0.00055,0.00055,True,122.0,7.0,1.41,,,,,,,RETSAT/DGAT2/DHDDS/RDH5/AKR1C1/AKR1C3/ADH1B,
GO:0072593,reactive oxygen species metabolic process,3,3,0.0005981356600203,0.0322489563223583,0.0379457262716885,3.52087624040442,10.0,True,0.324460066937948,True,231.0,10.0,0.045662100456621,0.0432900432900433,0.0006,0.00060,True,245.0,10.0,2.84,,,,,,,PDK4/MAOB/CCN2/ACOX1/PRDX2/LEP/NQO1/AKR1C1/AKR1C3/GPX3,
GO:0072537,fibroblast activation,3,3,0.0006307774112872,0.032700828953575,0.0384774220885213,17.2522935779816,3.0,True,0.924669291741019,True,15.0,3.0,0.0136986301369863,0.2,0.00063,0.00063,True,15.0,3.0,0.17,,,,,,,ACTA2/DDR2/LEP,
GO:0009966,regulation of signal transduction,3,3,,,,,,,0.0189739373203775,True,3034.0,56.0,0.255707762557078,0.018457481872116,0.00066,0.00066,True,3185.0,56.0,36.92,0.0015771412997717,0.0486487431698814,True,3.9038485490098394,25.188182743443797,8/193,,CD63;RGS5;TSPAN15;IGFBP5;AKR1C3;CD46;CLU;YWHAG
GO:0007584,response to nutrient,3,3,0.0008118208876004,0.037072311355766,0.043621125747546,4.08338309538027,8.0,True,0.876647347979174,True,171.0,8.0,0.0365296803652968,0.0467836257309941,0.00081,0.00081,True,169.0,8.0,1.96,,,,,,,MAP1B/SFRP2/CDKN2B/ALAD/LEP/LPL/NQO1/AKR1C3,
GO:0071353,cellular response to interleukin-4,3,3,0.0008596559073342,0.0379910056718382,0.0447021071813812,9.3255640962063,4.0,True,0.831149959000745,True,34.0,4.0,0.0182648401826484,0.117647058823529,0.00086,0.00086,True,37.0,4.0,0.43,,,,,,,RPL3/TUBA1B/ALAD/FASN,
GO:0051338,regulation of transferase activity,3,3,0.0010571317222523,0.0396311762328145,0.046632013455667,2.60833812194107,14.0,True,0.485765725364106,True,498.0,15.0,0.0684931506849315,0.0301204819277108,0.00106,0.00106,True,463.0,14.0,5.37,,,,,,,MMD/CCND1/CDKN2C/RPL23/RPS2/RPL11/CALM2/CDKN2B/DBI/LRP5/DDR2/YWHAG/LEP/NPM1,
GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,3,3,0.0011965171828115,0.041353313160329,0.0486583654343363,3.00277261642086,11.0,True,0.632623668464372,True,299.0,11.0,0.0502283105022831,0.0367892976588629,0.0012,0.00120,True,316.0,11.0,3.66,,,,,,,RAPGEF3/NOP53/LOX/IGFBP5/PIK3R1/NTRK2/AKR1C2/DDR2/PHLDA3/LEP/AKR1C3,
GO:0043588,skin development,2,4,0.0046684495134622,0.083901047045452,0.098722145711349,2.66239098425643,10.0,False,1.0,False,327.0,10.0,0.045662100456621,0.0305810397553517,0.00467,0.00467,True,324.0,10.0,3.76,1.1245880032430432e-05,0.0012884565408584,True,10.377349977440216,118.25518211408018,7/68,ASAH1/IGFBP5/SOS1/DHCR24/COL5A1/YAP1/COL3A1/AKR1C3/COL5A2/TXNIP,ASAH1;COL3A1;COL5A1;COL5A2;AKR1C3;TXNIP;DHCR24
GO:0006692,prostanoid metabolic process,2,4,0.0028669246298474,0.068394913619369,0.0804768577511153,6.76560532469869,4.0,False,1.0,False,51.0,4.0,0.0182648401826484,0.0784313725490196,0.00287,0.00287,True,51.0,4.0,0.59,2.552391369294673e-05,0.0022744643090825,True,29.80844645550528,315.25099247493995,4/16,AKR1C2/ACOX1/AKR1C1/AKR1C3,AKR1C1;AKR1C3;AKR1C2;CES1
GO:0071379,cellular response to prostaglandin stimulus,2,4,0.0020110134736002,0.0564715515996746,0.066447236856876,11.7629274395329,3.0,False,1.0,False,23.0,3.0,0.0136986301369863,0.130434782608696,0.00201,0.00201,True,22.0,3.0,0.26,0.0001122570838073,0.0075025151011247,True,44.52477477477478,404.9403118163773,3/9,AKR1C2/GNG2/AKR1C3,GNG2;AKR1C3;AKR1C2
GO:0006693,prostaglandin metabolic process,2,4,0.0026659440069872,0.0653347617406157,0.0768761308196686,6.90091743119266,4.0,False,1.0,False,50.0,4.0,0.0182648401826484,0.08,0.00267,0.00267,True,50.0,4.0,0.58,0.0003396689078729,0.0181609642742755,True,13.747998607727114,109.81267800945024,4/30,AKR1C2/ACOX1/AKR1C1/AKR1C3,AKR1C1;AKR1C3;AKR1C2;CES1
GO:0001934,positive regulation of protein phosphorylation,2,4,0.0091601113701415,0.108305841269309,0.12743804064074,2.29197136905553,11.0,False,1.0,False,483.0,11.0,0.0502283105022831,0.0227743271221532,0.00916,0.00916,True,414.0,11.0,4.8,0.0003629081148097,0.018777568263057,True,3.270047169811321,25.903223736467453,13/377,LIMCH1/MMD/CCND1/THBS4/ENPP2/CALM2/SFRP2/NTRK2/DDR2/LEP/PTPN11,NTRK2;MMD;LIMCH1;ATP2B4;PTPN11;THBS4;SFRP2;CCND1;LEP;ENPP2;APLNR;CALM2;DDR2
GO:0071320,cellular response to cAMP,2,4,0.0035315861059875,0.0738016484490755,0.0868386909162218,6.38973836221543,4.0,False,1.0,False,51.0,4.0,0.0182648401826484,0.0784313725490196,0.00353,0.00353,True,54.0,4.0,0.63,0.0003865728755818,0.0192578165103484,True,13.238143120496062,104.02784594136084,4/31,RAPGEF3/IGFBP5/PDE2A/AQP1,IGFBP5;PDE2A;RAPGEF3;AQP1
GO:0043268,positive regulation of potassium ion transport,2,4,0.0134881986123452,0.127583662589903,0.150121284204769,6.01824194580755,3.0,False,1.0,False,42.0,3.0,0.0136986301369863,0.0714285714285714,0.01349,0.01349,True,43.0,3.0,0.5,0.0005784445544536,0.0265092875812479,True,22.25563063063063,165.91946217182482,3/15,FHL1/KIF5B/FLNA,KIF5B;FHL1;FLNA
GO:0071480,cellular response to gamma radiation,2,4,0.0044956731811885,0.0830095098559761,0.0976731187036308,8.92360012654223,3.0,False,1.0,False,27.0,3.0,0.0136986301369863,0.111111111111111,0.0045,0.00450,True,29.0,3.0,0.34,0.000706042419746,0.0314581122575744,True,20.542619542619544,149.05386275097425,3/16,MAP3K20/YAP1/RPL26,YAP1;MAP3K20;RPL26
GO:0019432,triglyceride biosynthetic process,2,4,0.0016587235912055,0.0513973516887759,0.060476680819585,7.8419516263553,4.0,False,1.0,False,42.0,4.0,0.0182648401826484,0.0952380952380952,0.00166,0.00166,True,44.0,4.0,0.51,0.0008502487440617,0.035072709390881,True,19.074324324324323,134.85512221938134,3/17,DGAT2/GPAM/LPGAT1/THRSP,DGAT2;LPGAT1;GPAM
GO:0051591,response to cAMP,2,4,0.0041491452555418,0.0810523340918582,0.0953702083375265,4.7396410928521,5.0,False,1.0,False,88.0,5.0,0.0228310502283105,0.0568181818181818,0.00415,0.00415,True,91.0,5.0,1.05,0.0008527653779578,0.035072709390881,True,10.508916688847483,74.26678855913258,4/38,RAPGEF3/IGFBP5/PER1/PDE2A/AQP1,IGFBP5;PDE2A;RAPGEF3;AQP1
GO:0051170,import into nucleus,2,4,0.000910105156526,0.0388906318762732,0.0457606521264981,4.01216129720503,8.0,True,1.0,False,171.0,7.0,0.0319634703196347,0.0409356725146199,0.00091,0.00091,True,172.0,8.0,1.99,0.5677524720723545,0.611601722769682,False,1.2048679060665362,0.6820392669595022,1/74,RPL23/HNRNPA1/PIK3R1/LEP/NPM1/APOD/FLNA/TXNIP,HNRNPA1
GO:0043484,regulation of RNA splicing,2,4,0.0220293459162691,0.157191602836812,0.184959459581589,2.76774763283128,6.0,False,1.0,False,187.0,6.0,0.0273972602739726,0.0320855614973262,0.02203,0.02203,True,187.0,6.0,2.17,0.0010401737788492,0.0406936278359555,True,5.61615296803653,38.57380243499002,6/102,FUS/RPS13/SLC38A2/HNRNPA1/PIK3R1/HSPA1A,FUS;PIK3R1;HNRNPA1;SLC38A2;RPS13;HSPA1A
GO:0008286,insulin receptor signaling pathway,2,4,0.0010557628755382,0.0396311762328145,0.046632013455667,3.92097581317765,8.0,True,1.0,False,124.0,6.0,0.0273972602739726,0.0483870967741935,0.00106,0.00106,True,176.0,8.0,2.04,0.015837981349104,0.1618096948023112,False,6.059889434889435,25.120328374785664,3/47,PDK4/CAV2/SOS1/PIK3R1/NTRK2/DDR2/LEP/PTPN11,CAV2;PDK4;PIK3R1
GO:1902905,positive regulation of supramolecular fiber organization,2,4,0.0010949414888074,0.0396311762328145,0.046632013455667,3.89882340745348,8.0,True,1.0,False,177.0,8.0,0.0365296803652968,0.0451977401129944,0.00109,0.00109,True,177.0,8.0,2.05,0.2938638728297086,0.4110818146060088,False,1.8777788378971472,2.2996005156068344,2/96,LIMCH1/RAPGEF3/CCN2/CLU/MAP1B/SYNPO/FLNA/HSPA1A,SYNPO;CLU
GO:0050680,negative regulation of epithelial cell proliferation,2,4,0.0046556253682937,0.083901047045452,0.098722145711349,3.4114704815218,7.0,False,1.0,False,137.0,7.0,0.0319634703196347,0.0510948905109489,0.00466,0.00466,True,177.0,7.0,2.05,0.0011517423055074,0.0429626664659063,True,6.891608391608392,46.63192645497752,5/70,TNMD/LIMS2/CAV2/SPARC/SERPINF1/SFRP2/CDKN2B,CDKN2B;SPARC;SFRP2;CAV2;TNMD
GO:0048592,eye morphogenesis,2,4,0.0137162005793312,0.128836199096524,0.151595080967382,3.08076671035387,6.0,False,1.0,False,172.0,6.0,0.0273972602739726,0.0348837209302326,0.01372,0.01372,True,168.0,6.0,1.95,0.0011916678453525,0.0430965923978407,True,16.688344594594593,112.3526345523446,3/19,COL5A1/NTRK2/LRP5/MFAP5/COL5A2/AQP1,MFAP5;COL5A1;COL5A2
GO:1901654,response to ketone,2,4,0.0012844328760806,0.0437453383149694,0.051472941225431,3.45045871559633,9.0,True,1.0,False,229.0,9.0,0.0410958904109589,0.0393013100436681,0.00128,0.00128,True,225.0,9.0,2.61,0.2025872256013588,0.3520584072205628,False,4.6419172932330826,7.411214321535025,1/20,MAOB/SERPINF1/YAP1/AKR1C2/NQO1/GNG2/AKR1C3/AQP1/TXNIP,YAP1
GO:0009895,negative regulation of catabolic process,2,4,0.0038978601684277,0.0790060933228605,0.0929624996560359,2.57846779018748,11.0,False,1.0,False,361.0,11.0,0.0502283105022831,0.0304709141274238,0.0039,0.00390,True,368.0,11.0,4.27,0.001307534698262,0.0453494647298075,True,6.685210312075983,44.38720143739333,5/72,ATP2B4/FUS/CST3/NOP53/RPL23/RPL11/ALAD/LEP/NQO1/CIDEC/FLNA,CST3;NQO1;RPL11;FLNA;CIDEC
GO:1901796,regulation of signal transduction by p53 class mediator,2,4,0.0014757508176608,0.047381343665706,0.0557512459985312,4.88272459754198,6.0,True,1.0,False,106.0,6.0,0.0273972602739726,0.0566037735849057,0.00148,0.00148,True,106.0,6.0,1.23,0.0019043231826838,0.0526643859487058,False,8.305587709144481,52.023116866070595,4/47,RPS20/NOP53/RPL23/RPL11/RPL37/RPL26,RPL11;RPS20;RPL37;NOP53
GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,2,4,0.0014757508176608,0.047381343665706,0.0557512459985312,4.88272459754198,6.0,True,1.0,False,105.0,6.0,0.0273972602739726,0.0571428571428571,0.00148,0.00148,True,106.0,6.0,1.23,0.4259525806995662,0.4943762224617252,False,1.8347284226190477,1.5658072355524135,1/49,CLU/TPT1/SFRP2/PIK3R1/RPL26/PHLDA3,PHLDA3
GO:1901655,cellular response to ketone,2,4,0.0095029345510143,0.108934601877187,0.128177871650416,3.88565170675262,5.0,False,1.0,False,112.0,5.0,0.0228310502283105,0.0446428571428571,0.0095,0.00950,True,111.0,5.0,1.29,0.0014879198466466,0.0486487431698814,True,8.929864253393665,58.13677579849362,4/44,SERPINF1/AKR1C2/GNG2/AKR1C3/AQP1,GNG2;AKR1C3;AKR1C2;AQP1
GO:0001935,endothelial cell proliferation,2,4,0.0025941265849297,0.0648583042009558,0.0763155071765562,3.39946671487323,8.0,False,0.515236879111648,True,158.0,8.0,0.0365296803652968,0.0506329113924051,0.00259,0.00259,True,203.0,8.0,2.35,0.1843209055323321,0.3421883477706722,False,5.188550420168068,8.77423822004505,1/18,TNMD/CAV2/SPARC/THBS4/NRP2/LOXL2/APLNR/LEP,LOXL2
GO:1901342,regulation of vasculature development,2,4,0.0042252664185463,0.0813590182413854,0.0957310681642291,2.55074233007793,11.0,False,0.632623668464372,True,299.0,11.0,0.0502283105022831,0.0367892976588629,0.00423,0.00423,True,372.0,11.0,4.31,0.044592562288776,0.276163976491107,False,6.325112107623318,19.67228903251222,2/30,TNMD/ATP2B4/RAPGEF3/SPARC/THBS4/SERPINF1/APLNR/SFRP2/ANGPTL4/LEP/AQP1,LEP;RAPGEF3
GO:0001944,vasculature development,2,3,,,,,,,7.98046563263855e-07,True,762.0,30.0,0.136986301369863,0.0393700787401575,6.4e-08,6.4e-08,True,856.0,30.0,9.92,0.1656380613771126,0.3324817019990945,False,5.880952380952381,10.573659651879296,1/16,,APLNR
GO:0048514,blood vessel morphogenesis,2,3,,,,,,,5.80243262040641e-06,True,635.0,26.0,0.118721461187215,0.0409448818897638,3.8e-07,3.8e-07,True,730.0,26.0,8.46,0.0029666490022987,0.0679786428526736,False,7.286360698125404,42.408967257931955,4/53,,LOX;COL4A1;APLNR;LRP5
GO:0033993,response to lipid,2,3,,,,,,,0.0009292262327095,True,930.0,28.0,0.127853881278539,0.0301075268817204,1.8e-06,1.8e-06,True,949.0,29.0,11.0,0.3515867242032841,0.4486436798902687,False,1.6332004650390302,1.7071826040554758,2/110,,GPX3;SCD
GO:0051246,regulation of protein metabolic process,2,3,,,,,,,0.0024529034316298,True,1855.0,42.0,0.191780821917808,0.0226415094339623,1.5e-05,1.5e-05,True,1845.0,42.0,21.39,0.6633531644464271,0.6882396350401482,False,0.924812030075188,0.3795870208275807,1/96,,RPL10
GO:0009967,positive regulation of signal transduction,2,3,,,,,,,0.0053125976705687,True,1578.0,37.0,0.168949771689498,0.023447401774398,1.9e-05,1.9e-05,True,1609.0,38.0,18.65,0.0032704705071333,0.0699444625792248,False,3.164396887159533,18.109278282313312,9/266,,YAP1;CD63;CAV2;FLNA;PTPN11;PIK3R1;LAMC1;SHANK3;LIMS2
GO:0072359,circulatory system development,2,3,,,,,,,0.0006836899789225,True,1145.0,32.0,0.146118721461187,0.0279475982532751,2e-05,2.0e-05,True,1251.0,32.0,14.5,0.1862254442648503,0.3449256496545265,False,2.0580347789650113,3.459139244815832,3/132,,COL3A1;APLNR;PTPN11
GO:1901701,cellular response to oxygen-containing compound,2,3,,,,,,,0.00406376753174,True,1182.0,31.0,0.141552511415525,0.0262267343485618,2.3e-05,2.3e-05,True,1260.0,32.0,14.61,0.017008356786564,0.1685000119126427,False,2.276133427296218,9.273082482087188,10/406,,GNG2;IGFBP5;PDE2A;NEK7;PDK4;AKR1C3;ATP2B4;CLU;RAPGEF3;AQP1
GO:0097435,supramolecular fiber organization,2,3,,,,,,,0.0238407152537229,True,861.0,24.0,0.10958904109589,0.0278745644599303,2.8e-05,2.8e-05,True,871.0,25.0,10.1,0.0031883729784657,0.0692697335911379,False,2.959264325885393,17.01057497527139,10/316,,CST3;COL3A1;COL5A1;LOX;FUS;COL5A2;HIP1R;HNRNPA1;DDR2;LOXL2
GO:0043067,regulation of programmed cell death,2,3,,,,,,,0.0017650960194329,True,1506.0,37.0,0.168949771689498,0.0245683930942895,3.1e-05,3.1e-05,True,1584.0,37.0,18.36,0.0066799929798753,0.105046164114903,False,3.345427483896154,16.756036367397094,7/195,,PRDX2;ASAH1;MAP3K20;CLU;NOP53;CIDEC;TPT1
GO:0032787,monocarboxylic acid metabolic process,2,3,,,,,,,0.0151345982698343,True,616.0,20.0,0.091324200913242,0.0324675324675325,4.8e-05,4.8e-05,True,631.0,20.0,7.31,0.0239857193678311,0.1954838006635722,False,3.8304870335230863,14.288852956960165,4/97,,GPAM;FASN;AKR1C1;ME1
GO:0071363,cellular response to growth factor stimulus,2,3,,,,,,,0.0018911781018684,True,689.0,23.0,0.105022831050228,0.0333817126269956,5.4e-05,5.4e-05,True,796.0,23.0,9.23,0.2536975161205618,0.383663677320976,False,1.7445768136557611,2.392883544584147,3/155,,EEF1A1;PDE2A;PTPN11
GO:0051248,negative regulation of protein metabolic process,2,3,,,,,,,0.0177972137668583,True,677.0,21.0,0.0958904109589041,0.0310192023633678,5.9e-05,5.9e-05,True,746.0,22.0,8.65,0.0064436694111405,0.1029371657168364,False,3.815019916448072,19.24546737221584,6/147,,CST3;NQO1;IGFBP5;RPL13A;FLNA;CLU
GO:0048522,positive regulation of cellular process,2,3,,,,,,,9.86147335834586e-05,True,5920.0,99.0,0.452054794520548,0.016722972972973,9e-05,9.0e-05,True,6054.0,97.0,70.18,0.0075584391332836,0.1133387357745503,False,2.1958653374734434,10.727001061774072,14/594,,YAP1;NTRK2;NPM1;RPS6;LRP5;AKR1C3;AKR1C2;NAP1L1;LAMC1;S100B;RPS4X;SFRP2;RPS15A;CCN2
GO:0060429,epithelium development,2,3,,,,,,,0.0104580434143084,True,1238.0,31.0,0.141552511415525,0.0250403877221325,0.00012,0.00012,True,1251.0,30.0,14.5,0.0303041858647078,0.2219539457853489,False,2.99359365466748,10.467008695369971,5/154,,TAGLN;AKR1C1;AKR1C2;ALDOC;CES1
GO:0071396,cellular response to lipid,2,3,,,,,,,0.160889592164037,True,613.0,18.0,0.0821917808219178,0.0293637846655791,0.00014,0.00014,True,629.0,19.0,7.29,0.2553069842106732,0.3837979406503467,False,1.5797511312217194,2.1568162075010995,4/228,,PDK4;AKR1C3;HSPA1A;AQP1
GO:0032870,cellular response to hormone stimulus,2,3,,,,,,,0.0841228409543014,True,638.0,19.0,0.0867579908675799,0.0297805642633229,0.00017,0.00017,True,691.0,20.0,8.01,0.0042048584677584,0.0784850706580772,False,5.027068437180796,27.50567857146688,5/94,,AKR1C1;LEP;AKR1C3;AKR1C2;HSPA1A
GO:0007167,enzyme-linked receptor protein signaling pathway,2,3,,,,,,,0.0200792210278922,True,970.0,26.0,0.118721461187215,0.0268041237113402,0.00024,0.00024,True,1057.0,26.0,12.25,0.4076256814943753,0.4797003617879515,False,1.444754833492612,1.2965316171085333,2/124,,NTRK2;DDR2
GO:1902533,positive regulation of intracellular signal transduction,2,3,,,,,,,0.202656744808196,True,1113.0,26.0,0.118721461187215,0.0233602875112309,0.00026,0.00026,True,1124.0,27.0,13.03,0.0737844977538738,0.2808003705916951,False,1.7394445698803342,4.534047743108314,10/525,,NTRK2;CAV2;LEP;AKR1C3;AKR1C2;FLNA;RPS20;RPL37;S100B;DDR2
GO:0034097,response to cytokine,2,3,,,,,,,0.109821528601569,True,947.0,24.0,0.10958904109589,0.0253431890179514,0.00032,0.00032,True,1016.0,25.0,11.78,0.4115426449558509,0.4829355648353412,False,1.4329359437092128,1.2722216187356803,2/125,,COL3A1;MME
GO:0008610,lipid biosynthetic process,2,3,,,,,,,0.163814372422194,True,729.0,20.0,0.091324200913242,0.0274348422496571,0.00039,0.00039,True,738.0,20.0,8.56,0.190206033464908,0.3479628919736984,False,2.561382985637226,4.250992632205785,2/71,,ACLY;FASN
