"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007369","gastrulation","8/218","202/18805",0.0396039603960396,3.41629575801617,3.73923708007,0.00251638681490255,0.0760188473987703,0.0646061817841145,"MYH9/COL5A1/APLNR/RPS6/SFRP2/LRP5/LAMB3/COL5A2",8
"GO:0042177","negative regulation of protein catabolic process","6/218","118/18805",0.0508474576271186,4.38617633338517,3.99603698794081,0.00254259966429605,0.0760860956145951,0.0646633340641727,"CST3/NOP53/RPL11/ALAD/NQO1/FLNA",6
"GO:0001935","endothelial cell proliferation","8/218","203/18805",0.0394088669950739,3.39946671487323,3.72247377967056,0.00259412658492976,0.0763155071765562,0.0648583042009558,"TNMD/CAV2/SPARC/THBS4/NRP2/LOXL2/APLNR/LEP",8
"GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","3/218","24/18805",0.125,10.7826834862385,5.19341449188764,0.0025983842292144,0.0763155071765562,0.0648583042009558,"LOX/HIP1R/APOD",3
"GO:0046822","regulation of nucleocytoplasmic transport","6/218","119/18805",0.0504201680672269,4.34931770873487,3.96935893805914,0.00265224891907221,0.0768761308196686,0.0653347617406157,"RAPGEF3/PIK3R1/LEP/PTPN11/APOD/FLNA",6
"GO:0006693","prostaglandin metabolic process","4/218","50/18805",0.08,6.90091743119266,4.52475141284086,0.00266594400698725,0.0768761308196686,0.0653347617406157,"AKR1C2/ACOX1/AKR1C1/AKR1C3",4
"GO:0001503","ossification","13/218","458/18805",0.0283842794759825,2.44846961259565,3.39866466029515,0.002750432943263,0.0783179041940696,0.0665600825117848,"MRC2/BPNT2/LOX/IGFBP5/CCN2/YAP1/SFRP2/LRP5/DDR2/FASN/LEP/PTPN11/COL5A2",13
"GO:1902652","secondary alcohol metabolic process","7/218","161/18805",0.0434782608695652,3.75049860390905,3.79580189540933,0.00276532322501129,0.0783179041940696,0.0665600825117848,"DHCR24/ACLY/IDH1/VLDLR/LRP5/LEP/CES1",7
"GO:0006692","prostanoid metabolic process","4/218","51/18805",0.0784313725490196,6.76560532469869,4.46510587249072,0.00286692462984743,0.0804768577511153,0.068394913619369,"AKR1C2/ACOX1/AKR1C1/AKR1C3",4
"GO:0071482","cellular response to light stimulus","6/218","122/18805",0.0491803278688525,4.24236727327418,3.89105647521247,0.00300253921155733,0.0834488088992274,0.070920687459654,"MAP3K20/PIK3R1/RPL26/NPM1/MME/AQP1",6
"GO:0001974","blood vessel remodeling","4/218","52/18805",0.0769230769230769,6.63549752999294,4.40704289221307,0.00307802983644691,0.0834488088992274,0.070920687459654,"SEMA3C/CST3/NPR3/FLNA",4
"GO:0035987","endodermal cell differentiation","4/218","52/18805",0.0769230769230769,6.63549752999294,4.40704289221307,0.00307802983644691,0.0834488088992274,0.070920687459654,"MYH9/COL5A1/LAMB3/COL5A2",4
"GO:0046466","membrane lipid catabolic process","4/218","52/18805",0.0769230769230769,6.63549752999294,4.40704289221307,0.00307802983644691,0.0834488088992274,0.070920687459654,"PLPP1/ASAH1/ENPP2/SCARB2",4
"GO:0072331","signal transduction by p53 class mediator","7/218","165/18805",0.0424242424242424,3.65957742563247,3.71603995342318,0.00316943671908883,0.0843836047908308,0.0717151429844421,"RPS20/NOP53/RPL23/RPL11/RPL37/RPL26/PHLDA3",7
"GO:0120254","olefinic compound metabolic process","7/218","165/18805",0.0424242424242424,3.65957742563247,3.71603995342318,0.00316943671908883,0.0843836047908308,0.0717151429844421,"RETSAT/DGAT2/RDH5/AKR1C2/AKR1C1/AKR1C3/ADH1B",7
"GO:0043270","positive regulation of monoatomic ion transport","8/218","210/18805",0.0380952380952381,3.28615115771079,3.6079890986638,0.0031923179618221,0.0843836047908308,0.0717151429844421,"FHL1/APLNR/CALM2/KIF5B/LEP/SCN4B/FLNA/ASPH",8
"GO:0051017","actin filament bundle assembly","7/218","166/18805",0.0421686746987952,3.63753177849011,3.6964867976262,0.00327717423747606,0.0850896306280917,0.0723151735708976,"LIMCH1/RAPGEF3/CCN2/PIK3R1/SYNPO/FLNA/SHANK3",7
"GO:0046460","neutral lipid biosynthetic process","4/218","53/18805",0.0754716981132075,6.5102994633893,4.35048883004713,0.00329950333141717,0.0850896306280917,0.0723151735708976,"DGAT2/GPAM/LPGAT1/THRSP",4
"GO:0046463","acylglycerol biosynthetic process","4/218","53/18805",0.0754716981132075,6.5102994633893,4.35048883004713,0.00329950333141717,0.0850896306280917,0.0723151735708976,"DGAT2/GPAM/LPGAT1/THRSP",4
"GO:0006606","protein import into nucleus","7/218","167/18805",0.0419161676646707,3.615750151074,3.67708407157052,0.00338768655041782,0.0861332209726615,0.0732020903003206,"RPL23/PIK3R1/LEP/NPM1/APOD/FLNA/TXNIP",7
"GO:0032869","cellular response to insulin stimulus","9/218","260/18805",0.0346153846153846,2.98597388849682,3.49217105101426,0.0034143275844388,0.0861332209726615,0.0732020903003206,"PDK4/CAV2/SOS1/PIK3R1/NTRK2/DDR2/YWHAG/LEP/PTPN11",9
"GO:0007492","endoderm development","5/218","87/18805",0.0574712643678161,4.9575556258568,4.00687368114966,0.00342143311555969,0.0861332209726615,0.0732020903003206,"MYH9/COL5A1/LAMC1/LAMB3/COL5A2",5
"GO:1904062","regulation of monoatomic cation transmembrane transport","10/218","311/18805",0.0321543408360129,2.77368063954689,3.41577229749017,0.00350553815105008,0.0868386909162218,0.0738016484490755,"FHL1/ATP2B4/APLNR/CD63/CALM2/UTRN/CACNA2D1/SCN4B/FLNA/ASPH",10
"GO:0045765","regulation of angiogenesis","11/218","363/18805",0.0303030303030303,2.61398387545177,3.36277038340501,0.00351748035456329,0.0868386909162218,0.0738016484490755,"TNMD/ATP2B4/RAPGEF3/SPARC/THBS4/SERPINF1/APLNR/SFRP2/ANGPTL4/LEP/AQP1",11
"GO:0071320","cellular response to cAMP","4/218","54/18805",0.0740740740740741,6.38973836221543,4.29537480133056,0.00353158610598758,0.0868386909162218,0.0738016484490755,"RAPGEF3/IGFBP5/PDE2A/AQP1",4
"GO:0006633","fatty acid biosynthetic process","7/218","170/18805",0.0411764705882353,3.55194279546681,3.61975699232603,0.00373633272804637,0.090470590941703,0.0768882934232765,"PDK4/SCD/LPGAT1/ACLY/FASN/LPL/AKR1C3",7
"GO:0061572","actin filament bundle organization","7/218","170/18805",0.0411764705882353,3.55194279546681,3.61975699232603,0.00373633272804637,0.090470590941703,0.0768882934232765,"LIMCH1/RAPGEF3/CCN2/PIK3R1/SYNPO/FLNA/SHANK3",7
"GO:0042743","hydrogen peroxide metabolic process","4/218","55/18805",0.0727272727272727,6.27356130108424,4.24163628940925,0.00377451630597632,0.090702770625431,0.0770856161053059,"MAOB/ACOX1/PRDX2/GPX3",4
"GO:0009895","negative regulation of catabolic process","11/218","368/18805",0.0298913043478261,2.57846779018748,3.31179330839457,0.00389786016842773,0.0929624996560359,0.0790060933228605,"ATP2B4/FUS/CST3/NOP53/RPL23/RPL11/ALAD/LEP/NQO1/CIDEC/FLNA",11
"GO:0034762","regulation of transmembrane transport","13/218","478/18805",0.0271966527196653,2.34602318529039,3.22826752752722,0.00394842267293334,0.0934656471533176,0.0794337035772371,"FHL1/ATP2B4/APLNR/CD63/CALM2/PIK3R1/UTRN/CACNA2D1/LEP/SCN4B/PTPN11/FLNA/ASPH",13
"GO:0048260","positive regulation of receptor-mediated endocytosis","4/218","56/18805",0.0714285714285714,6.16153342070773,4.18921279464588,0.00402852910626814,0.0939595170961951,0.079853429111089,"TF/CLU/APLNR/CD63",4
"GO:0086065","cell communication involved in cardiac conduction","4/218","56/18805",0.0714285714285714,6.16153342070773,4.18921279464588,0.00402852910626814,0.0939595170961951,0.079853429111089,"CALM2/CACNA2D1/SCN4B/FLNA",4
"GO:0043603","amide metabolic process","13/218","480/18805",0.0270833333333333,2.33624808868502,3.21169608739103,0.00408845169603661,0.0946610859841468,0.0804496718674587,"PDK4/DGAT2/PLPP1/ASAH1/GPAM/CLU/ACLY/IDH1/SCARB2/NTRK2/ST6GALNAC6/FASN/MME",13
"GO:0051591","response to cAMP","5/218","91/18805",0.0549450549450549,4.7396410928521,3.87271935056607,0.00414914525554182,0.0953702083375265,0.0810523340918582,"RAPGEF3/IGFBP5/PER1/PDE2A/AQP1",5
"GO:1901342","regulation of vasculature development","11/218","372/18805",0.0295698924731183,2.55074233007793,3.27161219846935,0.0042252664185463,0.0957310681642291,0.0813590182413854,"TNMD/ATP2B4/RAPGEF3/SPARC/THBS4/SERPINF1/APLNR/SFRP2/ANGPTL4/LEP/AQP1",11
"GO:0043200","response to amino acid","6/218","131/18805",0.0458015267175573,3.95090692625534,3.6704659614283,0.0042619680949722,0.0957310681642291,0.0813590182413854,"NTRK2/ALAD/COL3A1/NQO1/COL4A1/COL5A2",6
"GO:0045471","response to ethanol","6/218","131/18805",0.0458015267175573,3.95090692625534,3.6704659614283,0.0042619680949722,0.0957310681642291,0.0813590182413854,"MAOB/ALAD/LEP/RPL15/NQO1/RPL10A",6
"GO:0140694","membraneless organelle assembly","12/218","427/18805",0.0281030444964871,2.42420987044239,3.22394425481642,0.00428556484215654,0.0957310681642291,0.0813590182413854,"FUS/NOP53/PPP2R1B/RPL11/FAU/NEK7/RPS27/NPM1/RPS23/TUBB/FLNA/HSPA1A",12
"GO:0031400","negative regulation of protein modification process","10/218","321/18805",0.0311526479750779,2.6872731429878,3.3020880429838,0.0043763796311858,0.097076057273576,0.0825020849132635,"ATP2B4/RPL23/RPL11/CALM2/SFRP2/DBI/LRP5/YWHAG/NPM1/HSPA1A",10
"GO:0034504","protein localization to nucleus","10/218","322/18805",0.031055900621118,2.67892757422075,3.29095833961915,0.00447208587527194,0.0976731187036308,0.0830095098559761,"NOP53/RPL23/YAP1/RPL11/PIK3R1/LEP/NPM1/APOD/FLNA/TXNIP",10
"GO:0042176","regulation of protein catabolic process","11/218","375/18805",0.0293333333333333,2.53033639143731,3.24181771208332,0.0044849274053721,0.0976731187036308,0.0830095098559761,"TF/TSPAN15/CST3/NOP53/CLU/RPL11/ALAD/EEF1A1/NQO1/FLNA/HSPA1A",11
"GO:0071480","cellular response to gamma radiation","3/218","29/18805",0.103448275862069,8.92360012654223,4.62454201541364,0.00449567318118855,0.0976731187036308,0.0830095098559761,"MAP3K20/YAP1/RPL26",3
"GO:0030162","regulation of proteolysis","12/218","430/18805",0.027906976744186,2.40729677832302,3.19709076458115,0.0045281197143364,0.0977088145161569,0.0830398466768029,"TF/TSPAN15/MYH9/CST3/NOP53/CLU/RPL23/SERPINF1/RPL11/ALAD/ASPH/HSPA1A",12
"GO:0003007","heart morphogenesis","9/218","272/18805",0.0330882352941176,2.85423974635726,3.33600116669442,0.00458190095945582,0.0982012827256342,0.0834583809186797,"SEMA3C/SOS1/NRP2/COL5A1/APLNR/YAP1/SFRP2/NPY1R/FLNA",9
"GO:0050680","negative regulation of epithelial cell proliferation","7/218","177/18805",0.0395480225988701,3.4114704815218,3.49087410987935,0.0046556253682937,0.098722145711349,0.083901047045452,"TNMD/LIMS2/CAV2/SPARC/SERPINF1/SFRP2/CDKN2B",7
"GO:0043588","skin development","10/218","324/18805",0.0308641975308642,2.66239098425643,3.26882495690176,0.00466844951346228,0.098722145711349,0.083901047045452,"ASAH1/IGFBP5/SOS1/DHCR24/COL5A1/YAP1/COL3A1/AKR1C3/COL5A2/TXNIP",10
"GO:0008543","fibroblast growth factor receptor signaling pathway","6/218","135/18805",0.0444444444444444,3.83384301732926,3.57865005693874,0.00493200569364605,0.100031148036248,0.085013529608028,"SOS1/CCN2/KLB/NTRK2/DDR2/PTPN11",6
"GO:0072012","glomerulus vasculature development","3/218","30/18805",0.1,8.62614678899082,4.52714634200609,0.00495296473682805,0.100031148036248,0.085013529608028,"NOTCH3/ACTA2/AQP1",3
"GO:0099623","regulation of cardiac muscle cell membrane repolarization","3/218","30/18805",0.1,8.62614678899082,4.52714634200609,0.00495296473682805,0.100031148036248,0.085013529608028,"CACNA2D1/SCN4B/FLNA",3
"GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","3/218","30/18805",0.1,8.62614678899082,4.52714634200609,0.00495296473682805,0.100031148036248,0.085013529608028,"CLU/TPT1/SFRP2",3
"GO:0051492","regulation of stress fiber assembly","5/218","95/18805",0.0526315789473684,4.54007725736359,3.74616038965311,0.0049811970073214,0.100031148036248,0.085013529608028,"LIMCH1/RAPGEF3/CCN2/PIK3R1/SYNPO",5
"GO:0090316","positive regulation of intracellular protein transport","5/218","95/18805",0.0526315789473684,4.54007725736359,3.74616038965311,0.0049811970073214,0.100031148036248,0.085013529608028,"RAPGEF3/PIK3R1/LEP/FLNA/ASPH",5
"GO:0042180","ketone metabolic process","8/218","227/18805",0.0352422907488987,3.04005173180293,3.34890901352362,0.00509267286257327,0.100031148036248,0.085013529608028,"PDK4/LPGAT1/AKR1C2/NQO1/AKR1C1/AKR1C3/VKORC1L1/CES1",8
"GO:0001936","regulation of endothelial cell proliferation","7/218","180/18805",0.0388888888888889,3.3546126401631,3.43760760548247,0.00509801012438547,0.100031148036248,0.085013529608028,"TNMD/CAV2/SPARC/THBS4/NRP2/APLNR/LEP",7
"GO:0042327","positive regulation of phosphorylation","12/218","437/18805",0.0274599542334096,2.36873596036361,3.13529333475299,0.0051370252994284,0.100031148036248,0.085013529608028,"LIMCH1/TF/MMD/CCND1/THBS4/ENPP2/CALM2/SFRP2/NTRK2/DDR2/LEP/PTPN11",12
"GO:0042733","embryonic digit morphogenesis","4/218","60/18805",0.0666666666666667,5.75076452599388,3.9915826509325,0.00515999931973447,0.100031148036248,0.085013529608028,"MAP3K20/BPNT2/SFRP2/LRP5",4
"GO:0043434","response to peptide hormone","13/218","494/18805",0.0263157894736842,2.2700386286818,3.09794064128893,0.00518519134936129,0.100031148036248,0.085013529608028,"PDK4/CAV2/IGFBP5/SOS1/MAP1B/PIK3R1/NTRK2/LRP5/DDR2/COL3A1/YWHAG/LEP/PTPN11",13
"GO:0006644","phospholipid metabolic process","11/218","383/18805",0.0287206266318538,2.4774834119817,3.1637512536405,0.00523985012554996,0.100031148036248,0.085013529608028,"PLPP1/BPNT2/SERINC1/DHDDS/GPAM/LPGAT1/ENPP2/IDH1/PIK3R1/DBI/LPL",11
"GO:0072330","monocarboxylic acid biosynthetic process","8/218","229/18805",0.0349344978165939,3.01350106165618,3.32003163185083,0.00536334717337693,0.100031148036248,0.085013529608028,"PDK4/SCD/LPGAT1/ACLY/FASN/LPL/AKR1C3/CES1",8
"GO:0086019","cell-cell signaling involved in cardiac conduction","3/218","31/18805",0.0967741935483871,8.34788398934596,4.4341813362708,0.00543730930251203,0.100031148036248,0.085013529608028,"CACNA2D1/SCN4B/FLNA",3
"GO:0019915","lipid storage","5/218","97/18805",0.0515463917525773,4.44646741700558,3.68548868444771,0.00543873766496137,0.100031148036248,0.085013529608028,"DGAT2/LEP/LPL/CIDEC/CES1",5
"GO:0061337","cardiac conduction","5/218","97/18805",0.0515463917525773,4.44646741700558,3.68548868444771,0.00543873766496137,0.100031148036248,0.085013529608028,"ATP2B4/CALM2/CACNA2D1/SCN4B/FLNA",5
"GO:0170062","nutrient storage","5/218","97/18805",0.0515463917525773,4.44646741700558,3.68548868444771,0.00543873766496137,0.100031148036248,0.085013529608028,"DGAT2/LEP/LPL/CIDEC/CES1",5
"GO:0001706","endoderm formation","4/218","61/18805",0.0655737704918033,5.6564896976989,3.94494674435291,0.00547284075562973,0.100031148036248,0.085013529608028,"MYH9/COL5A1/LAMB3/COL5A2",4
"GO:0042306","regulation of protein import into nucleus","4/218","61/18805",0.0655737704918033,5.6564896976989,3.94494674435291,0.00547284075562973,0.100031148036248,0.085013529608028,"PIK3R1/LEP/APOD/FLNA",4
"GO:0060612","adipose tissue development","4/218","61/18805",0.0655737704918033,5.6564896976989,3.94494674435291,0.00547284075562973,0.100031148036248,0.085013529608028,"DGAT2/LRP5/LEP/LPL",4
"GO:0009314","response to radiation","12/218","442/18805",0.0271493212669683,2.34194030470339,3.091870055059,0.0056106942717601,0.100031148036248,0.085013529608028,"MAP3K20/CCND1/YAP1/SFRP2/PIK3R1/ALAD/RPL26/COL3A1/PER1/NPM1/MME/AQP1",12
"GO:0006868","glutamine transport","2/218","10/18805",0.2,17.2522935779816,5.5672690792936,0.00566215848546987,0.100031148036248,0.085013529608028,"SLC38A2/LEP",2
"GO:0006924","activation-induced cell death of T cells","2/218","10/18805",0.2,17.2522935779816,5.5672690792936,0.00566215848546987,0.100031148036248,0.085013529608028,"GPAM/RPS6",2
"GO:0014012","peripheral nervous system axon regeneration","2/218","10/18805",0.2,17.2522935779816,5.5672690792936,0.00566215848546987,0.100031148036248,0.085013529608028,"MAP1B/APOD",2
"GO:0018158","protein oxidation","2/218","10/18805",0.2,17.2522935779816,5.5672690792936,0.00566215848546987,0.100031148036248,0.085013529608028,"LOX/LOXL2",2
"GO:0032025","response to cobalt ion","2/218","10/18805",0.2,17.2522935779816,5.5672690792936,0.00566215848546987,0.100031148036248,0.085013529608028,"SERPINF1/ALAD",2
"GO:0061299","retina vasculature morphogenesis in camera-type eye","2/218","10/18805",0.2,17.2522935779816,5.5672690792936,0.00566215848546987,0.100031148036248,0.085013529608028,"LRP5/COL4A1",2
"GO:1904667","negative regulation of ubiquitin protein ligase activity","2/218","10/18805",0.2,17.2522935779816,5.5672690792936,0.00566215848546987,0.100031148036248,0.085013529608028,"RPL23/RPL11",2
"GO:2001241","positive regulation of extrinsic apoptotic signaling pathway in absence of ligand","2/218","10/18805",0.2,17.2522935779816,5.5672690792936,0.00566215848546987,0.100031148036248,0.085013529608028,"SRPX/PPP2R1B",2
"GO:0030048","actin filament-based movement","6/218","139/18805",0.0431654676258993,3.72351659956439,3.49028197620989,0.00567642075867739,0.100031148036248,0.085013529608028,"LIMCH1/MYH9/ACTA2/CACNA2D1/SCN4B/FLNA",6
"GO:0061437","renal system vasculature development","3/218","32/18805",0.09375,8.0870126146789,4.34530308076666,0.00594912769153574,0.103684796909623,0.0881186582881609,"NOTCH3/ACTA2/AQP1",3
"GO:0061440","kidney vasculature development","3/218","32/18805",0.09375,8.0870126146789,4.34530308076666,0.00594912769153574,0.103684796909623,0.0881186582881609,"NOTCH3/ACTA2/AQP1",3
"GO:0051495","positive regulation of cytoskeleton organization","7/218","186/18805",0.0376344086021505,3.2463993291901,3.33437142520768,0.0060767813497964,0.104821731538634,0.0890849055785631,"LIMCH1/RAPGEF3/CCN2/MAP1B/SYNPO/FLNA/HSPA1A",7
"GO:0050821","protein stabilization","8/218","234/18805",0.0341880341880342,2.9491100133302,3.24919184783742,0.0060881630011069,0.104821731538634,0.0890849055785631,"NOP53/CLU/RPL23/HIP1R/RPL11/PIK3R1/FLNA/HSPA1A",8
"GO:0035791","platelet-derived growth factor receptor-beta signaling pathway","4/218","63/18805",0.0634920634920635,5.47691859618465,3.85469680817088,0.00613601001007001,0.104821731538634,0.0890849055785631,"LOX/HIP1R/NTRK2/DDR2",4
"GO:0006637","acyl-CoA metabolic process","5/218","100/18805",0.05,4.31307339449541,3.59750096608419,0.00617959136119943,0.104821731538634,0.0890849055785631,"PDK4/DGAT2/GPAM/ACLY/FASN",5
"GO:0035383","thioester metabolic process","5/218","100/18805",0.05,4.31307339449541,3.59750096608419,0.00617959136119943,0.104821731538634,0.0890849055785631,"PDK4/DGAT2/GPAM/ACLY/FASN",5
"GO:0046824","positive regulation of nucleocytoplasmic transport","4/218","64/18805",0.0625,5.39134174311927,3.81100537543962,0.00648675680992972,0.107845040909853,0.091654327261609,"RAPGEF3/PIK3R1/LEP/FLNA",4
"GO:0006913","nucleocytoplasmic transport","10/218","340/18805",0.0294117647058824,2.53710199676201,3.09753489692849,0.00649498853176437,0.107845040909853,0.091654327261609,"RAPGEF3/RPL23/HNRNPA1/PIK3R1/LEP/PTPN11/NPM1/APOD/FLNA/TXNIP",10
"GO:0051169","nuclear transport","10/218","340/18805",0.0294117647058824,2.53710199676201,3.09753489692849,0.00649498853176437,0.107845040909853,0.091654327261609,"RAPGEF3/RPL23/HNRNPA1/PIK3R1/LEP/PTPN11/NPM1/APOD/FLNA/TXNIP",10
"GO:0071826","protein-RNA complex organization","8/218","237/18805",0.0337552742616034,2.91177950683235,3.20758467440274,0.00655743893260657,0.107845040909853,0.091654327261609,"EIF4B/NOP53/RPL13A/RPL11/FAU/KIF5B/PRPF8/RPS27",8
"GO:0048009","insulin-like growth factor receptor signaling pathway","5/218","102/18805",0.0490196078431373,4.22850332793668,3.54074300590732,0.00671120905235351,0.107845040909853,0.091654327261609,"IGFBP5/SOS1/PIK3R1/NTRK2/DDR2",5
"GO:0009410","response to xenobiotic stimulus","12/218","453/18805",0.0264900662251656,2.28507199708366,2.99835864573429,0.00677529845472189,0.107845040909853,0.091654327261609,"MAOB/SEMA3C/CCND1/LOX/MAP1B/AOX1/SFRP2/ALAD/NQO1/PDE2A/AKR1C1/TXNIP",12
"GO:0048736","appendage development","7/218","190/18805",0.0368421052631579,3.17805408015451,3.2678540951758,0.0068031024833577,0.107845040909853,0.091654327261609,"SEMA3C/MAP3K20/BPNT2/SFRP2/LRP5/COL3A1/ASPH",7
"GO:0060173","limb development","7/218","190/18805",0.0368421052631579,3.17805408015451,3.2678540951758,0.0068031024833577,0.107845040909853,0.091654327261609,"SEMA3C/MAP3K20/BPNT2/SFRP2/LRP5/COL3A1/ASPH",7
"GO:0001731","formation of translation preinitiation complex","2/218","11/18805",0.181818181818182,15.6839032527106,5.27566201036722,0.00686781155857195,0.107845040909853,0.091654327261609,"EIF4B/RPL13A",2
"GO:0014745","negative regulation of muscle adaptation","2/218","11/18805",0.181818181818182,15.6839032527106,5.27566201036722,0.00686781155857195,0.107845040909853,0.091654327261609,"ATP2B4/IGFBP5",2
"GO:0016093","polyprenol metabolic process","2/218","11/18805",0.181818181818182,15.6839032527106,5.27566201036722,0.00686781155857195,0.107845040909853,0.091654327261609,"DHDDS/AKR1C3",2
